1.000E-01 1.000E+01 0.400E+00 8.076E+04  1.750E+05 3.000E+04 1.000E+02 1.000E-00 3.350E+02 1.000E-06 876
    1       0.0000000000000000       0.0000000000000000
    2       0.0500000007450581       0.0000000000000000
    3       0.1000000014901161       0.0000000000000000
    4       0.1500000059604645       0.0000000000000000
    5       0.2000000029802322       0.0000000000000000
    6       0.2500000000000000       0.0000000000000000
    7       0.3000000119209290       0.0000000000000000
    8       0.3499999940395355       0.0000000000000000
    9       0.4000000059604645       0.0000000000000000
   10       0.4499999880790710       0.0000000000000000
   11       0.5000000000000000       0.0000000000000000
   12       0.5500000119209290       0.0000000000000000
   13       0.6000000238418579       0.0000000000000000
   14       0.6499999761581421       0.0000000000000000
   15       0.6999999880790710       0.0000000000000000
   16       0.7500000000000000       0.0000000000000000
   17       0.8000000119209290       0.0000000000000000
   18       0.8500000238418579       0.0000000000000000
   19       0.8999999761581421       0.0000000000000000
   20       0.9499999880790710       0.0000000000000000
   21       1.0000000000000000       0.0000000000000000
   22       0.0000000000000000       0.0487804859876633
   23       0.0500000007450581       0.0487804859876633
   24       0.1000000014901161       0.0487804859876633
   25       0.1500000059604645       0.0487804859876633
   26       0.2000000029802322       0.0487804859876633
   27       0.2500000000000000       0.0487804859876633
   28       0.3000000119209290       0.0487804859876633
   29       0.3499999940395355       0.0487804859876633
   30       0.4000000059604645       0.0487804859876633
   31       0.4499999880790710       0.0487804859876633
   32       0.5000000000000000       0.0487804859876633
   33       0.5500000119209290       0.0487804859876633
   34       0.6000000238418579       0.0487804859876633
   35       0.6499999761581421       0.0487804859876633
   36       0.6999999880790710       0.0487804859876633
   37       0.7500000000000000       0.0487804859876633
   38       0.8000000119209290       0.0487804859876633
   39       0.8500000238418579       0.0487804859876633
   40       0.8999999761581421       0.0487804859876633
   41       0.9499999880790710       0.0487804859876633
   42       1.0000000000000000       0.0487804859876633
   43       0.0000000000000000       0.0975609719753265
   44       0.0500000007450581       0.0975609719753265
   45       0.1000000014901161       0.0975609719753265
   46       0.1500000059604645       0.0975609719753265
   47       0.2000000029802322       0.0975609719753265
   48       0.2500000000000000       0.0975609719753265
   49       0.3000000119209290       0.0975609719753265
   50       0.3499999940395355       0.0975609719753265
   51       0.4000000059604645       0.0975609719753265
   52       0.4499999880790710       0.0975609719753265
   53       0.5000000000000000       0.0975609719753265
   54       0.5500000119209290       0.0975609719753265
   55       0.6000000238418579       0.0975609719753265
   56       0.6499999761581421       0.0975609719753265
   57       0.6999999880790710       0.0975609719753265
   58       0.7500000000000000       0.0975609719753265
   59       0.8000000119209290       0.0975609719753265
   60       0.8500000238418579       0.0975609719753265
   61       0.8999999761581421       0.0975609719753265
   62       0.9499999880790710       0.0975609719753265
   63       1.0000000000000000       0.0975609719753265
   64       0.0000000000000000       0.1463414579629898
   65       0.0500000007450581       0.1463414579629898
   66       0.1000000014901161       0.1463414579629898
   67       0.1500000059604645       0.1463414579629898
   68       0.2000000029802322       0.1463414579629898
   69       0.2500000000000000       0.1463414579629898
   70       0.3000000119209290       0.1463414579629898
   71       0.3499999940395355       0.1463414579629898
   72       0.4000000059604645       0.1463414579629898
   73       0.4499999880790710       0.1463414579629898
   74       0.5000000000000000       0.1463414579629898
   75       0.5500000119209290       0.1463414579629898
   76       0.6000000238418579       0.1463414579629898
   77       0.6499999761581421       0.1463414579629898
   78       0.6999999880790710       0.1463414579629898
   79       0.7500000000000000       0.1463414579629898
   80       0.8000000119209290       0.1463414579629898
   81       0.8500000238418579       0.1463414579629898
   82       0.8999999761581421       0.1463414579629898
   83       0.9499999880790710       0.1463414579629898
   84       1.0000000000000000       0.1463414579629898
   85       0.0000000000000000       0.1951219439506531
   86       0.0500000007450581       0.1951219439506531
   87       0.1000000014901161       0.1951219439506531
   88       0.1500000059604645       0.1951219439506531
   89       0.2000000029802322       0.1951219439506531
   90       0.2500000000000000       0.1951219439506531
   91       0.3000000119209290       0.1951219439506531
   92       0.3499999940395355       0.1951219439506531
   93       0.4000000059604645       0.1951219439506531
   94       0.4499999880790710       0.1951219439506531
   95       0.5000000000000000       0.1951219439506531
   96       0.5500000119209290       0.1951219439506531
   97       0.6000000238418579       0.1951219439506531
   98       0.6499999761581421       0.1951219439506531
   99       0.6999999880790710       0.1951219439506531
  100       0.7500000000000000       0.1951219439506531
  101       0.8000000119209290       0.1951219439506531
  102       0.8500000238418579       0.1951219439506531
  103       0.8999999761581421       0.1951219439506531
  104       0.9499999880790710       0.1951219439506531
  105       1.0000000000000000       0.1951219439506531
  106       0.0000000000000000       0.2439024448394775
  107       0.0500000007450581       0.2439024448394775
  108       0.1000000014901161       0.2439024448394775
  109       0.1500000059604645       0.2439024448394775
  110       0.2000000029802322       0.2439024448394775
