1.000E-01 0.500E+00 0.400E+00 8.076E+04  1.750E+05 3.000E+04 1.000E+02 6.000E+03 2.000E+01 1.000E+02 3.350E+02 1.000E-06 4800    
    1       0.0000000000000000       0.0000000000000000
    2       0.0256410259753466       0.0000000000000000
    3       0.0512820519506931       0.0000000000000000
    4       0.0769230797886848       0.0000000000000000
    5       0.1025641039013863       0.0000000000000000
    6       0.1282051354646683       0.0000000000000000
    7       0.1538461595773697       0.0000000000000000
    8       0.1794871836900711       0.0000000000000000
    9       0.2051282078027725       0.0000000000000000
   10       0.2307692319154739       0.0000000000000000
   11       0.2564102709293365       0.0000000000000000
   12       0.2820512950420380       0.0000000000000000
   13       0.3076923191547394       0.0000000000000000
   14       0.3333333432674408       0.0000000000000000
   15       0.3589743673801422       0.0000000000000000
   16       0.3846153914928436       0.0000000000000000
   17       0.4102564156055450       0.0000000000000000
   18       0.4358974397182465       0.0000000000000000
   19       0.4615384638309479       0.0000000000000000
   20       0.4871794879436493       0.0000000000000000
   21       0.5128205418586731       0.0000000000000000
   22       0.5384615659713745       0.0000000000000000
   23       0.5641025900840759       0.0000000000000000
   24       0.5897436141967773       0.0000000000000000
   25       0.6153846383094788       0.0000000000000000
   26       0.6410256624221802       0.0000000000000000
   27       0.6666666865348816       0.0000000000000000
   28       0.6923077106475830       0.0000000000000000
   29       0.7179487347602844       0.0000000000000000
   30       0.7435897588729858       0.0000000000000000
   31       0.7692307829856873       0.0000000000000000
   32       0.7948718070983887       0.0000000000000000
   33       0.8205128312110901       0.0000000000000000
   34       0.8461538553237915       0.0000000000000000
   35       0.8717948794364929       0.0000000000000000
   36       0.8974359035491943       0.0000000000000000
   37       0.9230769276618958       0.0000000000000000
   38       0.9487179517745972       0.0000000000000000
   39       0.9743589758872986       0.0000000000000000
   40       1.0000000000000000       0.0000000000000000
   41       0.0000000000000000       0.0252100853249431
   42       0.0256410259753466       0.0252100853249431
   43       0.0512820519506931       0.0252100853249431
   44       0.0769230797886848       0.0252100853249431
   45       0.1025641039013863       0.0252100853249431
   46       0.1282051354646683       0.0252100853249431
   47       0.1538461595773697       0.0252100853249431
   48       0.1794871836900711       0.0252100853249431
   49       0.2051282078027725       0.0252100853249431
   50       0.2307692319154739       0.0252100853249431
   51       0.2564102709293365       0.0252100853249431
   52       0.2820512950420380       0.0252100853249431
   53       0.3076923191547394       0.0252100853249431
   54       0.3333333432674408       0.0252100853249431
   55       0.3589743673801422       0.0252100853249431
   56       0.3846153914928436       0.0252100853249431
   57       0.4102564156055450       0.0252100853249431
   58       0.4358974397182465       0.0252100853249431
   59       0.4615384638309479       0.0252100853249431
   60       0.4871794879436493       0.0252100853249431
   61       0.5128205418586731       0.0252100853249431
   62       0.5384615659713745       0.0252100853249431
   63       0.5641025900840759       0.0252100853249431
   64       0.5897436141967773       0.0252100853249431
   65       0.6153846383094788       0.0252100853249431
   66       0.6410256624221802       0.0252100853249431
   67       0.6666666865348816       0.0252100853249431
   68       0.6923077106475830       0.0252100853249431
   69       0.7179487347602844       0.0252100853249431
   70       0.7435897588729858       0.0252100853249431
   71       0.7692307829856873       0.0252100853249431
   72       0.7948718070983887       0.0252100853249431
   73       0.8205128312110901       0.0252100853249431
   74       0.8461538553237915       0.0252100853249431
   75       0.8717948794364929       0.0252100853249431
   76       0.8974359035491943       0.0252100853249431
   77       0.9230769276618958       0.0252100853249431
   78       0.9487179517745972       0.0252100853249431
   79       0.9743589758872986       0.0252100853249431
   80       1.0000000000000000       0.0252100853249431
   81       0.0000000000000000       0.0504201706498861
   82       0.0256410259753466       0.0504201706498861
   83       0.0512820519506931       0.0504201706498861
   84       0.0769230797886848       0.0504201706498861
   85       0.1025641039013863       0.0504201706498861
   86       0.1282051354646683       0.0504201706498861
   87       0.1538461595773697       0.0504201706498861
   88       0.1794871836900711       0.0504201706498861
   89       0.2051282078027725       0.0504201706498861
   90       0.2307692319154739       0.0504201706498861
   91       0.2564102709293365       0.0504201706498861
   92       0.2820512950420380       0.0504201706498861
   93       0.3076923191547394       0.0504201706498861
   94       0.3333333432674408       0.0504201706498861
   95       0.3589743673801422       0.0504201706498861
   96       0.3846153914928436       0.0504201706498861
   97       0.4102564156055450       0.0504201706498861
   98       0.4358974397182465       0.0504201706498861
   99       0.4615384638309479       0.0504201706498861
  100       0.4871794879436493       0.0504201706498861
  101       0.5128205418586731       0.0504201706498861
  102       0.5384615659713745       0.0504201706498861
  103       0.5641025900840759       0.0504201706498861
  104       0.5897436141967773       0.0504201706498861
  105       0.6153846383094788       0.0504201706498861
  106       0.6410256624221802       0.0504201706498861
  107       0.6666666865348816       0.0504201706498861
  108       0.6923077106475830       0.0504201706498861
  109       0.7179487347602844       0.0504201706498861
  110       0.7435897588729858       0.0504201706498861
  111       0.7692307829856873       0.0504201706498861
  112       0.7948718070983887       0.0504201706498861
  113       0.8205128312110901       0.0504201706498861
  114       0.8461538553237915       0.0504201706498861
  115       0.8717948794364929       0.0504201706498861
  116       0.8974359035491943       0.0504201706498861
  117       0.9230769276618958       0.0504201706498861
  118       0.9487179517745972       0.0504201706498861
  119       0.9743589758872986       0.0504201706498861
  120       1.0000000000000000       0.0504201706498861
  121       0.0000000000000000       0.0756302531808615
  122       0.0256410259753466       0.0756302531808615
  123       0.0512820519506931       0.0756302531808615
  124       0.0769230797886848       0.0756302531808615
  125       0.1025641039013863       0.0756302531808615
  126       0.1282051354646683       0.0756302531808615
  127       0.1538461595773697       0.0756302531808615
  128       0.1794871836900711       0.0756302531808615
  129       0.2051282078027725       0.0756302531808615
  130       0.2307692319154739       0.0756302531808615
  131       0.2564102709293365       0.0756302531808615
  132       0.2820512950420380       0.0756302531808615
  133       0.3076923191547394       0.0756302531808615
  134       0.3333333432674408       0.0756302531808615
  135       0.3589743673801422       0.0756302531808615
  136       0.3846153914928436       0.0756302531808615
  137       0.4102564156055450       0.0756302531808615
  138       0.4358974397182465       0.0756302531808615
  139       0.4615384638309479       0.0756302531808615
  140       0.4871794879436493       0.0756302531808615
  141       0.5128205418586731       0.0756302531808615
  142       0.5384615659713745       0.0756302531808615
  143       0.5641025900840759       0.0756302531808615
  144       0.5897436141967773       0.0756302531808615
  145       0.6153846383094788       0.0756302531808615
  146       0.6410256624221802       0.0756302531808615
  147       0.6666666865348816       0.0756302531808615
  148       0.6923077106475830       0.0756302531808615
  149       0.7179487347602844       0.0756302531808615
  150       0.7435897588729858       0.0756302531808615
  151       0.7692307829856873       0.0756302531808615
  152       0.7948718070983887       0.0756302531808615
  153       0.8205128312110901       0.0756302531808615
  154       0.8461538553237915       0.0756302531808615
  155       0.8717948794364929       0.0756302531808615
  156       0.8974359035491943       0.0756302531808615
  157       0.9230769276618958       0.0756302531808615
  158       0.9487179517745972       0.0756302531808615
  159       0.9743589758872986       0.0756302531808615
  160       1.0000000000000000       0.0756302531808615
  161       0.0000000000000000       0.1008403412997723
  162       0.0256410259753466       0.1008403412997723
  163       0.0512820519506931       0.1008403412997723
  164       0.0769230797886848       0.1008403412997723
  165       0.1025641039013863       0.1008403412997723
  166       0.1282051354646683       0.1008403412997723
  167       0.1538461595773697       0.1008403412997723
  168       0.1794871836900711       0.1008403412997723
  169       0.2051282078027725       0.1008403412997723
  170       0.2307692319154739       0.1008403412997723
  171       0.2564102709293365       0.1008403412997723
  172       0.2820512950420380       0.1008403412997723
  173       0.3076923191547394       0.1008403412997723
  174       0.3333333432674408       0.1008403412997723
  175       0.3589743673801422       0.1008403412997723
  176       0.3846153914928436       0.1008403412997723
  177       0.4102564156055450       0.1008403412997723
  178       0.4358974397182465       0.1008403412997723
  179       0.4615384638309479       0.1008403412997723
  180       0.4871794879436493       0.1008403412997723
  181       0.5128205418586731       0.1008403412997723
  182       0.5384615659713745       0.1008403412997723
  183       0.5641025900840759       0.1008403412997723
  184       0.5897436141967773       0.1008403412997723
  185       0.6153846383094788       0.1008403412997723
  186       0.6410256624221802       0.1008403412997723
  187       0.6666666865348816       0.1008403412997723
  188       0.6923077106475830       0.1008403412997723
  189       0.7179487347602844       0.1008403412997723
  190       0.7435897588729858       0.1008403412997723
  191       0.7692307829856873       0.1008403412997723
  192       0.7948718070983887       0.1008403412997723
  193       0.8205128312110901       0.1008403412997723
  194       0.8461538553237915       0.1008403412997723
  195       0.8717948794364929       0.1008403412997723
  196       0.8974359035491943       0.1008403412997723
  197       0.9230769276618958       0.1008403412997723
  198       0.9487179517745972       0.1008403412997723
  199       0.9743589758872986       0.1008403412997723
  200       1.0000000000000000       0.1008403412997723
  201       0.0000000000000000       0.1260504238307476
  202       0.0256410259753466       0.1260504238307476
  203       0.0512820519506931       0.1260504238307476
  204       0.0769230797886848       0.1260504238307476
  205       0.1025641039013863       0.1260504238307476
  206       0.1282051354646683       0.1260504238307476
  207       0.1538461595773697       0.1260504238307476
  208       0.1794871836900711       0.1260504238307476
  209       0.2051282078027725       0.1260504238307476
  210       0.2307692319154739       0.1260504238307476
  211       0.2564102709293365       0.1260504238307476
  212       0.2820512950420380       0.1260504238307476
  213       0.3076923191547394       0.1260504238307476
  214       0.3333333432674408       0.1260504238307476
  215       0.3589743673801422       0.1260504238307476
  216       0.3846153914928436       0.1260504238307476
  217       0.4102564156055450       0.1260504238307476
  218       0.4358974397182465       0.1260504238307476
  219       0.4615384638309479       0.1260504238307476
  220       0.4871794879436493       0.1260504238307476
  221       0.5128205418586731       0.1260504238307476
  222       0.5384615659713745       0.1260504238307476
  223       0.5641025900840759       0.1260504238307476
  224       0.5897436141967773       0.1260504238307476
  225       0.6153846383094788       0.1260504238307476
  226       0.6410256624221802       0.1260504238307476
  227       0.6666666865348816       0.1260504238307476
  228       0.6923077106475830       0.1260504238307476
  229       0.7179487347602844       0.1260504238307476
  230       0.7435897588729858       0.1260504238307476
  231       0.7692307829856873       0.1260504238307476
  232       0.7948718070983887       0.1260504238307476
  233       0.8205128312110901       0.1260504238307476
  234       0.8461538553237915       0.1260504238307476
  235       0.8717948794364929       0.1260504238307476
  236       0.8974359035491943       0.1260504238307476
  237       0.9230769276618958       0.1260504238307476
  238       0.9487179517745972       0.1260504238307476
  239       0.9743589758872986       0.1260504238307476
  240       1.0000000000000000       0.1260504238307476
  241       0.0000000000000000       0.1512605063617229
  242       0.0256410259753466       0.1512605063617229
  243       0.0512820519506931       0.1512605063617229
  244       0.0769230797886848       0.1512605063617229
  245       0.1025641039013863       0.1512605063617229
  246       0.1282051354646683       0.1512605063617229
  247       0.1538461595773697       0.1512605063617229
  248       0.1794871836900711       0.1512605063617229
  249       0.2051282078027725       0.1512605063617229
  250       0.2307692319154739       0.1512605063617229
  251       0.2564102709293365       0.1512605063617229
  252       0.2820512950420380       0.1512605063617229
  253       0.3076923191547394       0.1512605063617229
  254       0.3333333432674408       0.1512605063617229
  255       0.3589743673801422       0.1512605063617229
  256       0.3846153914928436       0.1512605063617229
  257       0.4102564156055450       0.1512605063617229
  258       0.4358974397182465       0.1512605063617229
  259       0.4615384638309479       0.1512605063617229
  260       0.4871794879436493       0.1512605063617229
  261       0.5128205418586731       0.1512605063617229
  262       0.5384615659713745       0.1512605063617229
  263       0.5641025900840759       0.1512605063617229
  264       0.5897436141967773       0.1512605063617229
  265       0.6153846383094788       0.1512605063617229
  266       0.6410256624221802       0.1512605063617229
  267       0.6666666865348816       0.1512605063617229
  268       0.6923077106475830       0.1512605063617229
  269       0.7179487347602844       0.1512605063617229
  270       0.7435897588729858       0.1512605063617229
  271       0.7692307829856873       0.1512605063617229
  272       0.7948718070983887       0.1512605063617229
  273       0.8205128312110901       0.1512605063617229
  274       0.8461538553237915       0.1512605063617229
  275       0.8717948794364929       0.1512605063617229
  276       0.8974359035491943       0.1512605063617229
  277       0.9230769276618958       0.1512605063617229
  278       0.9487179517745972       0.1512605063617229
  279       0.9743589758872986       0.1512605063617229
  280       1.0000000000000000       0.1512605063617229
  281       0.0000000000000000       0.1764705888926983
  282       0.0256410259753466       0.1764705888926983
  283       0.0512820519506931       0.1764705888926983
  284       0.0769230797886848       0.1764705888926983
  285       0.1025641039013863       0.1764705888926983
  286       0.1282051354646683       0.1764705888926983
  287       0.1538461595773697       0.1764705888926983
  288       0.1794871836900711       0.1764705888926983
  289       0.2051282078027725       0.1764705888926983
  290       0.2307692319154739       0.1764705888926983
  291       0.2564102709293365       0.1764705888926983
  292       0.2820512950420380       0.1764705888926983
  293       0.3076923191547394       0.1764705888926983
  294       0.3333333432674408       0.1764705888926983
  295       0.3589743673801422       0.1764705888926983
  296       0.3846153914928436       0.1764705888926983
  297       0.4102564156055450       0.1764705888926983
  298       0.4358974397182465       0.1764705888926983
  299       0.4615384638309479       0.1764705888926983
  300       0.4871794879436493       0.1764705888926983
  301       0.5128205418586731       0.1764705888926983
  302       0.5384615659713745       0.1764705888926983
  303       0.5641025900840759       0.1764705888926983
  304       0.5897436141967773       0.1764705888926983
  305       0.6153846383094788       0.1764705888926983
  306       0.6410256624221802       0.1764705888926983
  307       0.6666666865348816       0.1764705888926983
  308       0.6923077106475830       0.1764705888926983
  309       0.7179487347602844       0.1764705888926983
  310       0.7435897588729858       0.1764705888926983
  311       0.7692307829856873       0.1764705888926983
  312       0.7948718070983887       0.1764705888926983
  313       0.8205128312110901       0.1764705888926983
  314       0.8461538553237915       0.1764705888926983
  315       0.8717948794364929       0.1764705888926983
  316       0.8974359035491943       0.1764705888926983
  317       0.9230769276618958       0.1764705888926983
  318       0.9487179517745972       0.1764705888926983
  319       0.9743589758872986       0.1764705888926983
  320       1.0000000000000000       0.1764705888926983
  321       0.0000000000000000       0.2016806825995445
  322       0.0256410259753466       0.2016806825995445
  323       0.0512820519506931       0.2016806825995445
  324       0.0769230797886848       0.2016806825995445
  325       0.1025641039013863       0.2016806825995445
  326       0.1282051354646683       0.2016806825995445
  327       0.1538461595773697       0.2016806825995445
  328       0.1794871836900711       0.2016806825995445
  329       0.2051282078027725       0.2016806825995445
  330       0.2307692319154739       0.2016806825995445
  331       0.2564102709293365       0.2016806825995445
  332       0.2820512950420380       0.2016806825995445
  333       0.3076923191547394       0.2016806825995445
  334       0.3333333432674408       0.2016806825995445
  335       0.3589743673801422       0.2016806825995445
  336       0.3846153914928436       0.2016806825995445
  337       0.4102564156055450       0.2016806825995445
  338       0.4358974397182465       0.2016806825995445
  339       0.4615384638309479       0.2016806825995445
  340       0.4871794879436493       0.2016806825995445
  341       0.5128205418586731       0.2016806825995445
