1.000E-01 0.500E+00 0.400E+00 8.076E+04  1.750E+05 3.000E+04 1.000E+02 1.000E+01 3.350E+02 1.000E-06 926
 4837       0.0130752641279157       0.7427080757862219
 4838       0.0479487605499362       0.7628423100965442
 4839       0.0828222569719572       0.7829765444068661
 4840       0.1176958308226714       0.8031108234206916
 4841       0.1525692498159987       0.8232450130275109
 4842       0.1874428236667129       0.8433792920413359
 4843       0.2223162426600402       0.8635134816481547
 4844       0.2571898165107545       0.8836477606619801
 4845       0.2920632355040818       0.9037819502687994
 4846       0.3269368093547964       0.9239162292826244
 4847       0.3618102283481233       0.9440504188894436
 4848       0.3966838021988379       0.9641846979032691
 4849       0.4315573760495521       0.9843189769170941
 4850       0.4664307950428790       1.0044531665239129
 4851       0.5013043688935936       1.0245874455377384
 4852       0.5361777878869209       1.0447216351445576
 4853       0.5710513617376352       1.0648559141583827
 4854       0.6059247807309625       1.0849901037652019
 4855       0.6407983545816767       1.1051243827790274
 4856       0.6756717735750040       1.1252585723858461
 4857       0.7105453474257182       1.1453928513996716
 4858       0.7454187664190455       1.1655270410064904
 4859       0.7802923402697597       1.1856613200203159
 4860       0.8151657592630870       1.2057955096271347
 4861       0.8500393331138016       1.2259297886409601
 4862       0.8849127521071285       1.2460639782477789
 4863       0.9197863259578432       1.2661982572616044
 4864       0.9546597449511700       1.2863324468684232
 4865       0.9895333188018847       1.3064667258822487
 4988       0.0278145262396139       0.7977158065185650
 4989       0.0626880226616349       0.8178500408288869
 4990       0.0975615965123495       0.8379843198427124
 4991       0.1324350155056768       0.8581185094495316
 4992       0.1673085893563906       0.8782527884633566
 4993       0.2021820083497179       0.8983869780701754
 4994       0.2370555822004325       0.9185212570840009
 4995       0.2719290011937598       0.9386554466908201
 4996       0.3068025750444741       0.9587897257046452
 4997       0.3416759940378009       0.9789239153114644
 4998       0.3765495678885156       0.9990581943252899
 4999       0.4114231417392302       1.0191924733391149
 5000       0.4462965607325566       1.0393266629459337
 5001       0.4811701345832713       1.0594609419597592
 5002       0.5160435535765986       1.0795951315665784
 5003       0.5509171274273132       1.0997294105804034
 5004       0.5857905464206405       1.1198636001872226
 5005       0.6206641202713543       1.1399978792010481
 5006       0.6555375392646816       1.1601320688078669
 5007       0.6904111131153963       1.1802663478216924
 5008       0.7252845321087236       1.2004005374285112
 5009       0.7601581059594373       1.2205348164423366
 5010       0.7950315249527646       1.2406690060491554
 5011       0.8299050988034793       1.2608032850629809
 5012       0.8647785177968066       1.2809374746697997
 5013       0.8996520916475212       1.3010717536836252
 5014       0.9345255106408477       1.3212059432904439
 5015       0.9693990844915623       1.3413402223042694
 5138       0.0076802919292920       0.8325893029405858
 5139       0.0425537883513130       0.8527235372509077
 5140       0.0774273622020272       0.8728578162647331
 5141       0.1123007811953545       0.8929920058715524
 5142       0.1471743550460687       0.9131262848853774
 5143       0.1820477740393960       0.9332604744921962
 5144       0.2169213478901102       0.9533947535060217
 5145       0.2517947668834375       0.9735289431128409
 5146       0.2866683407341517       0.9936632221266659
 5147       0.3215417597274790       1.0137974117334851
 5148       0.3564153335781937       1.0339316907473106
 5149       0.3912889074289079       1.0540659697611356
 5150       0.4261623264222347       1.0742001593679544
 5151       0.4610359002729494       1.0943344383817799
 5152       0.4959093192662767       1.1144686279885991
 5153       0.5307828931169909       1.1346029070024242
 5154       0.5656563121103182       1.1547370966092434
 5155       0.6005298859610324       1.1748713756230689
 5156       0.6354033049543597       1.1950055652298877
 5157       0.6702768788050739       1.2151398442437131
 5158       0.7051502977984012       1.2352740338505319
 5159       0.7400238716491154       1.2554083128643574
 5160       0.7748972906424427       1.2755425024711762
 5161       0.8097708644931574       1.2956767814850016
 5162       0.8446442834864842       1.3158109710918204
 5163       0.8795178573371989       1.3359452501056459
 5164       0.9143912763305257       1.3560794397124647
 5165       0.9492648501812404       1.3762137187262902
 5166       0.9841384240319546       1.3963479977401156
 5289       0.0224195540409911       0.8875970336729284
 5290       0.0572931278917048       0.9077313126867539
 5291       0.0921665468850321       0.9278655022935731
 5292       0.1270401207357468       0.9479997813073981
 5293       0.1619135397290741       0.9681339709142169
 5294       0.1967871135797878       0.9882682499280424
 5295       0.2316605325731151       1.0084024395348616
 5296       0.2665341064238298       1.0285367185486867
 5297       0.3014075254171571       1.0486709081555059
 5298       0.3362810992678718       1.0688051871693314
 5299       0.3711546731185855       1.0889394661831564
 5300       0.4060280921119128       1.1090736557899752
 5301       0.4409016659626275       1.1292079348038007
 5302       0.4757750849559548       1.1493421244106199
 5303       0.5106486588066685       1.1694764034244449
 5304       0.5455220777999958       1.1896105930312642
 5305       0.5803956516507105       1.2097448720450896
 5306       0.6152690706440378       1.2298790616519084
 5307       0.6501426444947516       1.2500133406657339
 5308       0.6850160634880789       1.2701475302725527
 5309       0.7198896373387935       1.2902818092863781
 5310       0.7547630563321208       1.3104159988931969
 5311       0.7896366301828355       1.3305502779070224
 5312       0.8245100491761619       1.3506844675138412
 5313       0.8593836230268765       1.3708187465276667
 5314       0.8942570420202038       1.3909529361344855
 5315       0.9291306158709185       1.4110872151483109
 5316       0.9640041897216323       1.4312214941621364
 5317       0.9988776087149596       1.4513556837689552
 5439       0.0022853197306687       0.9224705300949492
 5440       0.0371588935813829       0.9426048091087746
 5441       0.0720323125747102       0.9627389987155939
 5442       0.1069058864254244       0.9828732777294189
 5443       0.1417793054187517       1.0030074673362377
 5444       0.1766528792694659       1.0231417463500632
 5445       0.2115262982627932       1.0432759359568824
 5446       0.2463998721135074       1.0634102149707074
 5447       0.2812732911068347       1.0835444045775267
 5448       0.3161468649575494       1.1036786835913521
 5449       0.3510204388082636       1.1238129626051772
 5450       0.3858938578015905       1.1439471522119959
 5451       0.4207674316523051       1.1640814312258214
 5452       0.4556408506456324       1.1842156208326406
 5453       0.4905144244963466       1.2043498998464657
 5454       0.5253878434896739       1.2244840894532849
 5455       0.5602614173403881       1.2446183684671104
 5456       0.5951348363337154       1.2647525580739292
 5457       0.6300084101844297       1.2848868370877546
 5458       0.6648818291777570       1.3050210266945734
 5459       0.6997554030284712       1.3251553057083989
 5460       0.7346288220217985       1.3452894953152177
 5461       0.7695023958725131       1.3654237743290432
 5462       0.8043758148658400       1.3855579639358619
 5463       0.8392493887165546       1.4056922429496874
 5464       0.8741228077098815       1.4258264325565062
 5465       0.9089963815605961       1.4459607115703317
 5466       0.9438699554113104       1.4660949905841572
 5467       0.9787433744046377       1.4862291801909759
 5590       0.0170246592710606       0.9774783055307954
 5591       0.0518980782643879       0.9976124951376146
 5592       0.0867716521151021       1.0177467741514397
 5593       0.1216450711084294       1.0378809637582584
 5594       0.1565186449591436       1.0580152427720839
 5595       0.1913920639524709       1.0781494323789031
 5596       0.2262656378031855       1.0982837113927282
 5597       0.2611390567965124       1.1184179009995474
 5598       0.2960126306472270       1.1385521800133729
 5599       0.3308862044979413       1.1586864590271979
 5600       0.3657596234912681       1.1788206486340167
 5601       0.4006331973419828       1.1989549276478422
 5602       0.4355066163353101       1.2190891172546614
 5603       0.4703801901860243       1.2392233962684864
 5604       0.5052536091793516       1.2593575858753057
 5605       0.5401271830300658       1.2794918648891311
 5606       0.5750006020233931       1.2996260544959499
 5607       0.6098741758741073       1.3197603335097754
 5608       0.6447475948674346       1.3398945231165942
 5609       0.6796211687181488       1.3600288021304197
 5610       0.7144945877114761       1.3801629917372384
 5611       0.7493681615621908       1.4002972707510639
 5612       0.7842415805555176       1.4204314603578827
 5613       0.8191151544062323       1.4405657393717082
 5614       0.8539885733995591       1.4606999289785270
 5615       0.8888621472502738       1.4808342079923524
 5741       0.0317638439540660       1.0324859915596356
 5742       0.0666374178047802       1.0526202705734606
 5743       0.1015108367981075       1.0727544601802794
 5744       0.1363844106488217       1.0928887391941049
 5745       0.1712578296421490       1.1130229288009241
 5746       0.2061314034928632       1.1331572078147492
 5747       0.2410048224861905       1.1532913974215684
 5748       0.2758783963369051       1.1734256764353939
 5749       0.3107519701876194       1.1935599554492189
 5750       0.3456253891809462       1.2136941450560377
 5751       0.3804989630316609       1.2338284240698631
 5752       0.4153723820249882       1.2539626136766824
 5753       0.4502459558757024       1.2740968926905074
 5754       0.4851193748690297       1.2942310822973266
 5755       0.5199929487197439       1.3143653613111521
 5756       0.5548663677130712       1.3344995509179709
 5757       0.5897399415637854       1.3546338299317964
 5758       0.6246133605571127       1.3747680195386152
 5759       0.6594869344078269       1.3949022985524406
 5760       0.6943603534011542       1.4150364881592594
 5761       0.7292339272518689       1.4351707671730849
 5762       0.7641073462451957       1.4553049567799037
 5763       0.7989809200959104       1.4754392357937292
 5764       0.8338543390892372       1.4955734254005479
 5891       0.0116295649402405       1.0673595654103498
 5892       0.0465031387909547       1.0874938444241748
 5893       0.0813765577842820       1.1076280340309936
 5894       0.1162501316349962       1.1277623130448191
 5895       0.1511235506283235       1.1478965026516383
 5896       0.1859971244790382       1.1680307816654634
 5897       0.2208705434723650       1.1881649712722826
 5898       0.2557441173230797       1.2082992502861081
 5899       0.2906176911737939       1.2284335292999331
 5900       0.3254911101671207       1.2485677189067519
 5901       0.3603646840178354       1.2687019979205774
 5902       0.3952381030111627       1.2888361875273966
 5903       0.4301116768618769       1.3089704665412216
 5904       0.4649850958552042       1.3291046561480409
 5905       0.4998586697059184       1.3492389351618663
 5906       0.5347320886992457       1.3693731247686851
 5907       0.5696056625499599       1.3895074037825106
 5908       0.6044790815432872       1.4096415933893294
 5909       0.6393526553940014       1.4297758724031548
 5910       0.6742260743873287       1.4499100620099736
 5911       0.7090996482380434       1.4700443410237991
 5912       0.7439730672313702       1.4901785306306179
 6042       0.0263689491841355       1.1223672634175021
 6043       0.0612423681774628       1.1425014530243209
 6044       0.0961159420281774       1.1626357320381464
 6045       0.1309893610215047       1.1827699216449656
 6046       0.1658629348722189       1.2029042006587907
 6047       0.2007363538655458       1.2230383902656099
 6048       0.2356099277162604       1.2431726692794354
 6049       0.2704835015669751       1.2633069482932604
 6050       0.3053569205603015       1.2834411379000792
 6051       0.3402304944110162       1.3035754169139047
 6052       0.3751039134043435       1.3237096065207239
 6053       0.4099774872550581       1.3438438855345489
 6054       0.4448509062483854       1.3639780751413682
 6055       0.4797244800990992       1.3841123541551936
 6056       0.5145978990924265       1.4042465437620124
 6057       0.5494714729431411       1.4243808227758379
 6058       0.5843448919364684       1.4445150123826567
 6059       0.6192184657871822       1.4646492913964821
 6060       0.6540918847805095       1.4847834810033009
 6192       0.0062346701703104       1.1572408372682164
 6193       0.0411080891636377       1.1773750268750351
 6194       0.0759816630143519       1.1975093058888606
 6195       0.1108550820076792       1.2176434954956799
 6196       0.1457286558583935       1.2377777745095049
 6197       0.1806020748517208       1.2579119641163241
 6198       0.2154756487024354       1.2780462431301496
 6199       0.2503492225531496       1.2981805221439746
 6200       0.2852226415464765       1.3183147117507934
 6201       0.3200962153971911       1.3384489907646189
 6202       0.3549696343905184       1.3585831803714381
 6203       0.3898432082412326       1.3787174593852631
 6204       0.4247166272345599       1.3988516489920824
 6205       0.4595902010852742       1.4189859280059078
 6206       0.4944636200786015       1.4391201176127266
 6207       0.5293371939293157       1.4592543966265521
 6208       0.5642106129226430       1.4793885862333709
 6209       0.5990841867733572       1.4995228652471964
 6343       0.0209738995568189       1.2122484458683624
 6344       0.0558474734075327       1.2323827248821879
 6345       0.0907208924008600       1.2525169144890071
 6346       0.1255944662515747       1.2726511935028322
 6347       0.1604678852449020       1.2927853831096514
 6348       0.1953414590956166       1.3129196621234769
 6349       0.2302150329463304       1.3330539411373019
 6350       0.2650884519396577       1.3531881307441207
 6351       0.2999620257903723       1.3733224097579462
 6352       0.3348354447836996       1.3934565993647654
 6353       0.3697090186344134       1.4135908783785904
 6354       0.4045824376277407       1.4337250679854097
 6355       0.4394560114784554       1.4538593469992351
 6356       0.4743294304717827       1.4739935366060539
 6357       0.5092030043224964       1.4941278156198794
 6493       0.0008396205429935       1.2471220197190767
 6494       0.0357131943937077       1.2672562987329021
 6495       0.0705866133870350       1.2873904883397214
 6496       0.1054601872377492       1.3075247673535464
 6497       0.1403336062310765       1.3276589569603656
 6498       0.1752071800817911       1.3477932359741911
 6499       0.2100807539325054       1.3679275149880161
 6500       0.2449541729258322       1.3880617045948349
 6501       0.2798277467765469       1.4081959836086604
 6502       0.3147011657698742       1.4283301732154796
 6503       0.3495747396205884       1.4484644522293046
 6504       0.3844481586139157       1.4685986418361239
 6505       0.4193217324646299       1.4887329208499493
 6644       0.0155790047868885       1.3021297177262294
 6645       0.0504524237802157       1.3222639073330487
 6646       0.0853259976309304       1.3423981863468737
 6647       0.1201994166242573       1.3625323759536929
 6648       0.1550729904749719       1.3826666549675184
 6649       0.1899465643256861       1.4028009339813434
 6650       0.2248199833190130       1.4229351235881622
 6651       0.2596935571697276       1.4430694026019877
 6652       0.2945669761630549       1.4632035922088069
 6653       0.3294405500137692       1.4833378712226319
 6795       0.0303181447663907       1.3571374811837631
 6796       0.0651917186171049       1.3772717601975881
 6797       0.1000651376104322       1.3974059498044074
 6798       0.1349387114611469       1.4175402288182328
 6799       0.1698122853118611       1.4376745078320579
 6800       0.2046857043051880       1.4578086974388766
 6801       0.2395592781559026       1.4779429764527021
 6802       0.2744326971492299       1.4980771660595213
 6945       0.0101839551595715       1.3920109001770902
 6946       0.0450575290102861       1.4121451791909152
 6947       0.0799309480036130       1.4322793687977344
 6948       0.1148045218543277       1.4524136478115599
 6949       0.1496780957050419       1.4725479268253849
 6950       0.1845515146983687       1.4926821164322037
 7096       0.0249232499964607       1.4470187530416296
 7097       0.0597966689897875       1.4671529426484489
 7098       0.0946702428405022       1.4872872216622743
 7246       0.0047890603896419       1.4818921720349569
